chunk_id,doc_id,chunk_index,title,category,chunk_text,chunk_word_count
3827_1,3827,1,Dillian Whyte offered Anthony Joshua rematch - Eddie Hearn,unknown,Promoter Eddie Hearn says he has made an offer to Dillian Whyte for a rematch with Anthony Joshua in August.,20
3828_1,3828,1,French Open 2023 results: Iga Swiatek will face Coco Gauff in quarter-finals,unknown,Polish top seed Iga Swiatek will face American teenager Coco Gauff in the French Open quarter-finals after both won their matches on Monday.,23
3829_1,3829,1,Fireworks thrown as Independiente Rivadavia beat rivals Deportivo Maipu in Argentina,unknown,"Watch the scenes as play continues despite fans throwing fireworks on the pitch, as Independiente Rivadavia beat rivals Deportivo Maipu in Mendoza, Argentina.",23
3830_1,3830,1,Andy Murray defeats Chung Hyeon in first round at Surbiton Trophy,unknown,Andy Murray kicks off his Wimbledon preparations with a comfortable victory over Chung Hyeon in the first round of the Surbiton Trophy.,22
3831_1,3831,1,"BBC, BA and Boots issued with ultimatum by cyber gang Clop",unknown,"They say personal details of 100,000 staff at the BBC, British Airways and Boots will be published if employers do not get in touch.",24
3832_1,3832,1,London Irish suspended from Premiership after failing to provide financial assurances,unknown,London Irish are suspended from the Premiership after missing a second deadline to pay staff and failing to complete a takeover.,21
3833_1,3833,1,Robert Hanssen: The fake job that snared FBI agent who spied for Moscow,unknown,Agents who helped to bring down one of the most notorious Cold War spies tell us how they did it.,20
3834_1,3834,1,Astrud Gilberto: The Girl from Ipanema singer dies at 83,unknown,"She was only in the studio as a translator, but ended up singing on the hit song and becoming a star.",21
3835_1,3835,1,'From shock to anger' - how golf reacted to historic merger,unknown,Players have reacted with shock and anger to the PGA Tour & DP World Tour merging with breakaway circuit LIV Golf.,21
3836_1,3836,1,Moyes confident 'best is yet to come' after European final,unknown,"West Ham boss David Moyes says ""the best is yet to come"" from the club as he prepares for his first European final in 25 years as a manager.",29
3837_1,3837,1,French Open 2023 results: Novak Djokovic & Carlos Alcaraz to meet in semi-finals,unknown,Top seed Carlos Alcaraz will face Novak Djokovic in the French Open semi-finals after a dominant win over Stefanos Tsitsipas.,20
3838_1,3838,1,French Open 2023: Iga Swiatek and Coco Gauff set for rematch of last year's final in Paris,unknown,"World number one Iga Swiatek will face sixth seed Coco Gauff in the French Open quarter-finals on Wednesday, in what is a rematch of last year's final.",27
3839_1,3839,1,PGA Tour & DP World Tour agree shock merger with LIV Golf to end split in golf,unknown,The PGA Tour and DP World Tour agree to merge with Saudi Arabian-backed circuit LIV Golf in a deal that ends the acrimonious split in the game.,27
3840_1,3840,1,Ukraine war: Shelling heard during BBC interview about Kherson floods,unknown,"The BBC was interviewing a resident about flooding after the breach of the Kakhovka dam, when shelling hit the area.",20
3841_1,3841,1,Fiorentina 1-2 West Ham United: Jarrod Bowen goal decides Europa Conference League final,unknown,Jarrod Bowen scores in the 90th minute as West Ham win the Europa Conference League - beating Fiorentina in a tense and dramatic final.,24
3842_1,3842,1,‘Golf truce shows how Saudi money is changing world sport’,unknown,Golf's shock merger is a stunning example of the shift in power that Saudi Arabia's investment in sport is bringing about.,21
3843_1,3843,1,Scottish deposit return delayed until October 2025,unknown,It means the scheme is likely to launch at the same time as similar proposals for other parts of the UK.,21
3844_1,3844,1,Watch: Colorado wildlife officer frees bear from car,unknown,The uninvited guest managed to open the door of the vehicle and went in it to get dog food left inside.,21
3845_1,3845,1,What do you want to be when you grow up? Glenwood Primary School answers,unknown,"From the Royal Navy to the fire service, pupils at a Belfast primary school take part in a careers day.",20
3846_1,3846,1,Rudi Ball: The Jewish ice hockey star who represented and survived Nazi Germany,unknown,"As their shops were boycotted, books burned and rights shredded, one German Jew found a way to survive the Nazi regime - representing it on the biggest sporting stage.",29
3847_1,3847,1,French Open 2023 results: Casper Ruud sets up semi-final with Alexander Zverev by beating Holger Rune,unknown,Fourth seed Casper Ruud will meet Alexander Zverev in the French Open semi-finals after beating Danish sixth seed Holger Rune in four sets.,23
3848_1,3848,1,David Moyes on goal celebration and West Ham's 'super season' in Europe,unknown,"David Moyes says he was ""halfway down the touchline"" as he saw Jarrod Bowen go through on goal in the last minute of the Europa Conference League final against Fiorentina.",30
3849_1,3849,1,West Ham condemn fan behaviour after Biraghi hit by object,unknown,"West Ham condemn the behaviour of ""a small number of fans"" after Fiorentina's Cristiano Biraghi is hit by an object thrown from the stands during the Europa Conference League final.",30
3850_1,3850,1,French Open: Jessica Pegula column on Roland Garros scheduling and seeing Harry Styles in Paris,unknown,"In her latest BBC Sport column, Jessica Pegula discusses why only one of the 10 French Open night sessions showcased a women's match.",23
3851_1,3851,1,West Ham win Europa Conference League: 'Moments the club and David Moyes will never forget',unknown,"David Moyes and his West Ham players will be legends after their European success, but now comes the hard part for the club.",23
3852_1,3852,1,"Taurine may extend life and health, scientists find",unknown,"Researchers say the nutrient may be an ""elixir of life"" but warn against buying it until more research is done.",20
3853_1,3853,1,French Open 2023 results: Aryna Sabalenka loses to Karolina Muchova in Paris semi-finals,unknown,"Karolina Muchova, one of lowest-ranked players to reach the French Open women's final, saves a match point before beating second seed Aryna Sabalenka.",23
3854_1,3854,1,West Ham trophy parade: Thousands gather to celebrate Europa Conference League win,unknown,The streets of east London were a sea of claret and blue on Thursday evening as thousands gathered for the West Ham trophy parade after their Europa Conference League victory.,30
3855_1,3855,1,French Open 2023: Karolina Muchova proving doctors wrong with run to first Grand Slam final,unknown,"In 2022, an injury-laden Karolina Muchova was told her tennis career could be over. Now she is in her first Grand Slam final.",23
3856_1,3856,1,Canadian Open: Rory McIlroy and Justin Rose agree on merger silence,unknown,Rory McIlroy says he and Justin Rose agreed not to speak about the shock three-way golf merger as they teed off in the first round of the Canadian Open.,29
3857_1,3857,1,World Test Championship final: Virat Kohli out for 14 to 'unplayable' Mitchell Starc delivery,unknown,Watch as Australia pick up the huge wicket of Virat Kohli for 14 thanks to an unplayable delivery from Mitchell Starc on day two of the World Test Championship final at The Oval.,33
3858_1,3858,1,The Ashes: Steve Smith warns England over trying to Bazball Australia,unknown,"Steve Smith warns England they have ""not come up against us yet"" after Australia's pace attack ripped through India on day two of the World Test Championship final.",28
3859_1,3859,1,Keely Hodgkinson: Briton ready to start outdoor season with a 'bang' at Paris Diamond League,unknown,"Britain's Keely Hodgkinson says she is ready to begin her outdoor season with a ""bang"" at the Paris Diamond League on Friday.",22
3860_1,3860,1,'He was destined to reach the top' - the making of Mac Allister,unknown,From the streets of Argentina to the Premier League and World Cup glory - the story of Liverpool's new signing Alexis Mac Allister.,23
3861_1,3861,1,Air quality: How to protect yourself from Canada wildfire smoke,unknown,"With toxic air quality in parts of North America likely to persist, here's what you can do to stay safe.",20
3862_1,3862,1,Champions League final: All you need to know before Manchester City v Inter Milan,unknown,Manchester City will look to win the Champions League and complete the Treble when they face Inter Milan in the final on Saturday.,23
3863_1,3863,1,Canada wildfires: North America air quality alerts in maps and images,unknown,Satellite images and before and after pictures show how smoke has shrouded the east coast of Canada and the US.,20
3864_1,3864,1,US couple struggle to bank huge haul of pennies,unknown,A couple in Los Angeles attempt to cash in dozens of bags filled with the coins found in a basement.,20
3865_1,3865,1,Labour waters down £28bn a year green projects pledge,unknown,"Rachel Reeves says she cannot be ""reckless"" with spending and will ramp up investment to reach the figure by 2027.",20
3866_1,3866,1,Paris Diamond League: Keely Hodgkinson sets British record on way to 800m win,unknown,Britain's Keely Hodgkinson makes a dominant start to her outdoor season by clocking a British record time to win the 800m at the Paris Diamond League.,26
3867_1,3867,1,French Open 2023: Iga Swiatek prepared for Karolina Muchova puzzle in Paris final,unknown,Iga Swiatek takes on Karolina Muchova in Saturday's French Open final as she goes for a third title in four years in Paris.,23
3868_1,3868,1,French Open 2023: Carlos Alcaraz says stress caused cramping in Novak Djokovic defeat,unknown,Carlos Alcaraz says the tension of playing Novak Djokovic led to the full body cramps which ruined his chances in their French Open semi-final.,24
3869_1,3869,1,World Test Championship final: India gain hope from fightback against Australia,unknown,India give themselves a glimmer of hope with a stirring fightback against Australia on day three of the World Test Championship final.,22
3870_1,3870,1,Diamond League: GB's Keely Hodgkinson wins 800m with new national record,unknown,Watch as Great Britain's Keely Hodgkinson wins the 800m with a new national record of one minute 55.77 seconds at the Diamond League meeting in Paris.,26
3871_1,3871,1,Champions League final: Noel Gallagher and Blanco v Chris Sutton in Man City v Inter predictions,unknown,BBC football expert Chris Sutton takes on Noel Gallagher and Blanco to predict whether Manchester City or Inter Milan will win the Champions League final.,25
3872_1,3872,1,"Diamond League: 'Superhuman' Faith Kipyegon breaks 5,000m world record",unknown,"Watch as Kenya's Faith Kipyegon breaks the 5,000m world record with an ""unbelievable"" time of 14 minutes 5.20 seconds at the Diamond League meeting in Paris.",26
3873_1,3873,1,Hazardous air quality filmed over New York lake,unknown,"This is what an AQI over 400 looks like, filmed from a boat on one of New York's Finger Lakes.",20
3874_1,3874,1,French Open final 2023: Novak Djokovic plays Casper Ruud in Roland Garros men's showpiece,unknown,Novak Djokovic says he is relishing the chance to make tennis history as he aims to become the first man to win 23 Grand Slam singles titles.,27
3875_1,3875,1,Manchester City's Treble 'written in the stars' says Pep Guardiola after Champions League win,unknown,"Manchester City's Champions League success was ""written in the stars"", says manager Pep Guardiola after his side seal the Treble in Istanbul.",22
3876_1,3876,1,Tears shed as Man City conquer Champions League mountain,unknown,Manchester City have taken a scenic and often desperately painful route to winning the Champions League but the journey reached its destination in Istanbul.,24
3877_1,3877,1,Swallowtail butterfly enthusiasts flock to Strumpshaw,unknown,The insect flies during late May and June and can only be found in the UK in the Norfolk Broads.,20
3878_1,3878,1,Welsh language: Driver wins case over English-only parking fine,unknown,A parking firm has lost a case against a driver after she requested the details of a fine in Welsh.,20
3879_1,3879,1,"British trio Ellie Scotney, Sunny Edwards & Nina Hughes win world title fights",unknown,"Ellie Scotney becomes IBF super-bantamweight champion in just her seventh professional fight, while fellow Britons Sunny Edwards and Nina Hughes defend their world titles.",24
3880_1,3880,1,World Test Championship final: India's Virat Kohli stands between Australia and title,unknown,Australia are on course to be crowned world Test champions but must find a way past India's Virat Kohli if they are to win the final.,26
3881_1,3881,1,French Open 2023: Iga Swiatek drops trophy lid but not losing grip on women's tennis,unknown,"Moments after Iga Swiatek won her third French Open title, she lost grip on the trophy lid. But she showed still has control of the women; s game.",28
3882_1,3882,1,Champions League: Man City victory 'written in the stars' - Pep Guardiola,unknown,"Manchester City boss Pep Guardiola feels their Champions League final win over Inter Milan was ""written in the stars"" after his side sealed the Treble in Istanbul.",27
3883_1,3883,1,Julian Alvarez: Manchester City striker makes history with Champions League win,unknown,"Manchester City's Julian Alvarez becomes the first player to win the Champions League, league title and domestic cup and a World Cup in the same season.",26
3884_1,3884,1,French Open 2023 final: Novak Djokovic says others must decide who is 'the greatest',unknown,Novak Djokovic says it is not down to him to decide if he is the greatest men's player of all time after winning a record 23rd Grand Slam title.,29
3885_1,3885,1,Three Britons missing after Egypt boat fire,unknown,Twelve other Britons were rescued after a fire on a boat which was on a cruise in the Egyptian Red Sea.,21
3886_1,3886,1,French Open 2023: Novak Djokovic's record-breaking dominance in numbers,unknown,BBC Sport looks at the numbers behind Novak Djokovic's dominant professional career as he becomes the first man to win 23 Grand Slam titles.,24
3887_1,3887,1,The Ashes: 'Australia are formidable but England can beat them',unknown,"The World Test Championship final showed just why Australia will be formidable Ashes opponents, but also why England can beat them, says chief cricket writer Stephan Shemilt.",27
3888_1,3888,1,Surbiton Trophy 2023 results: Andy Murray beats Jurij Rodionov to claim grass-court title,unknown,Britain's Andy Murray claims his first grass-court singles title for seven years with victory over Jurij Rodionov in the Surbiton Trophy final.,22
3889_1,3889,1,Conor McGregor stunt: Mascots being punched 'not the brightest thing' says UFC's Dana White,unknown,"Mascots being punched is not ""the brightest thing in the world"", UFC boss Dana White says after Conor McGregor reportedly injured an NBA mascot in a promotional stunt.",28
3890_1,3890,1,Surbiton Trophy: Andy Murray beats Jurij Rodionov to win singles title - best shots,unknown,Watch the best shots as Great Britain's Andy Murray beats Austria's Jurij Rodionov 6-3 6-2 to win the Surbiton Trophy singles title.,22
3891_1,3891,1,Manchester City: Treble winners welcomed home by fans after Champions League victory,unknown,Manchester City are welcomed home by fans as they arrive back in the UK from Istanbul after winning the Champions League for the first time.,25
3892_1,3892,1,French Open 2023 results: Novak Djokovic beats Casper Ruud to win Paris title and claim 23rd major,unknown,Novak Djokovic shows his greatness once again by beating Casper Ruud to win the French Open and claim a men's record 23rd Grand Slam title.,25
3893_1,3893,1,Tour Feminin des Pyrenees abandoned because of safety concerns,unknown,The Tour Feminin des Pyrenees in south-west France is called off abandoned by the Union Cycliste Internationale (UCI) after two stages because of safety concerns.,25
3894_1,3894,1,Five key challenges to make AI safe,unknown,"AI will either improve our lives enormously or destroy us all, the experts tell us - so how could we make it safe?",23
3895_1,3895,1,Kylian Mbappe: Paris St-Germain are prepared to sell France forward,unknown,"Paris St-Germain are prepared to sell Kylian Mbappe this summer rather than risk losing him for free next summer, after he told the French club he will not renew his contract.",31
3896_1,3896,1,Manchester City celebrate historic Treble in pouring rain,unknown,Watch the best bits from Manchester City's victory parade as the players and fans celebrate winning the Treble in Manchester City centre.,22
3897_1,3897,1,"Le Mans 24 Hours: Danger, beauty & hydrocarbon - why the race is more important than you realise",unknown,The 100th anniversary of the first edition of the Le Mans 24 Hour race tapped into the event's glorious past. What it might mean for the next 100 years of motoring is just as profound.,35
3898_1,3898,1,US Open: Matt Fitzpatrick and Cameron Smith on PGA Tour-PIF merger plans,unknown,"Open champion Cameron Smith says he thought the proposed merger of the PGA Tour and Saudi Arabian Public Investment Fund was ""a joke"" while US Open winner Matt Fitzpatrick says it is ""confusing"".",33
3899_1,3899,1,"Everton directors Denise Barrett-Baxendale, Grant Ingles & Graeme Sharp leave board",unknown,"Everton announce chief executive Denise Barrett-Baxendale, chief finance and strategy officer Grant Ingles and non-executive director Graeme Sharp have left their roles.",22
3900_1,3900,1,Adam Hadwin taken out by security at Canadian Open after Nick Taylor wins PGA Tour title,unknown,"Adam Hadwin is ""among the land of the living and in true Canadian form, apologised to the security guard for being tackled"", wrote his wife after the Canadian Open incident.",30
3901_1,3901,1,"PGA Tour, DP World Tour and PIF agreement investigated by US Senate",unknown,"The US Senate says ""serious questions"" have been raised by the planned commercial merger of the PGA Tour, DP World Tour and Saudi Arabian Public Investment Fund.",27
3902_1,3902,1,Nottingham Open 2023 results: Britain's Heather Watson beats Jule Niemeier,unknown,"Heather Watson feels ""a little bit hard done by"" because of the effect not getting ranking points at Wimbledon last year has had on her.",25
3903_1,3903,1,Nottingham: Students among three killed in Nottingham attacks,unknown,Two 19-year-old university students and a man in his 50s were killed in van and knife attacks in the city on Tuesday morning.,23
3904_1,3904,1,Hot weather adds to NHS pressure as doctors strike,unknown,NHS bosses worry as junior doctors in England stage a third walkout in their attempt to secure a 35% rise.,20
3905_1,3905,1,Many more women now beating early breast cancer,unknown,"The risk of dying from the disease has fallen in past 20 years thanks to new treatments, a study says.",20
3906_1,3906,1,Nadine Dorries keeps party waiting on by-election,unknown,"The former cabinet minister is yet to officially resign as an MP, putting a vote to replace her on hold.",20
3907_1,3907,1,Pay rise surprise leads to forecasts of higher interest rates,unknown,"Wages rise at their fastest rate in 20 years, excluding the pandemic, but still lag behind the cost of living.",20
3908_1,3908,1,US Open: Jon Rahm says players feel betrayed over PGA Tour-PIF merger plans,unknown,World number two Jon Rahm says players are still in the dark about what the proposed PGA Tour merger with Saudi Arabia's Public Investment Fund will mean for them.,29
3909_1,3909,1,'More important things than tennis' - Murray on Nottingham attacks,unknown,"Andy Murray says there are ""more important things than tennis"" after three people were killed and another three injured in a series of attacks in Nottingham.",26
3910_1,3910,1,England's overlooked 2005 Ashes win: 'Everyone thought we were the Wags',unknown,"In 2005 a first series win over Australia in more than a generation propelled England's men to superstardom. England's women, having ended an even longer wait, were anonymous in their wake.",31
3911_1,3911,1,Kylian Mbappe: Where will PSG superstar play next?,unknown,Kylian Mbappe will not be short of admirers when he leaves Paris St-Germain - but where could the 24-year-old realistically end up?,22
3912_1,3912,1,'Heavyweight boxing is a relentlessly boring pantomime',unknown,"In his BBC Sport column, Steve Bunce says the past six months of heavyweight boxing has been a ""pantomime"" which is ""seemingly endless and relentlessly boring"".",26
3913_1,3913,1,Nottingham Open: Andy Murray beats Joris de Loore to progress to the second round,unknown,Watch the best shots as Great Britain's Andy Murray beats Belgium's Joris de Loore 6-3 6-4 in the opening round of the Nottingham Open.,24
3914_1,3914,1,"Look after each other, victim's father tells Nottingham vigil",unknown,"Fathers of two students killed in Nottingham stand united in grief, with David Webber telling mourners: ""I've lost my baby boy.""",21
3915_1,3915,1,Super-engineered vaccines created to help end polio,unknown,The first new polio vaccines in 50 years are less likely to mutate into a dangerous form that causes disease.,20
3916_1,3916,1,The Ashes 2023: Stuart Broad in England team for first Test against Australia,unknown,England have preferred Stuart Broad over Mark Wood to join James Anderson and Ollie Robinson in their pace attack for the first Ashes Test.,24
3917_1,3917,1,Premier League 2023-24 fixtures: Schedule to be announced on Thursday,unknown,The 2023-24 Premier League fixtures will be released at 09:00 BST on Thursday - find out how to follow your favourite team on BBC Sport.,25
3918_1,3918,1,Netherlands 2-4 Croatia: Zlatko Dalic's side seal Nations League final spot after extra-time thriller,unknown,Croatia are one win away from their first major title after two extra-time goals help them beat the Netherlands and earn a place in the Uefa Nations League final.,29
3919_1,3919,1,Women's World Cup: BBC and ITV agree deal with Fifa to broadcast tournament in UK,unknown,"The BBC and ITV agree a deal with football's governing body Fifa to broadcast the Women's World Cup in the UK, five weeks before the tournament begins on 20 July.",30
3920_1,3920,1,"The Ashes 2023: Stokes v Green, Boland v Bazball - key Ashes battles",unknown,"A deep dive into where the 2023 Ashes will be won and lost, with the men's series starting on Friday at Edgbaston.",22
3921_1,3921,1,Jude Bellingham: Why Real Madrid move makes 'perfect sense',unknown,"England midfielder Jude Bellingham joining Real Madrid is in keeping with their strategy of buying the world's best young players, writes Andy West.",23
3922_1,3922,1,"Greece boat disaster: Capsized boat had 100 children in hold, BBC told",unknown,Survivors from a fishing boat that sank off Greece say as many as 750 people may have been on board.,20
3923_1,3923,1,The Ashes 2023: England and Australia set for 'summer of love',unknown,"On the eve of the Ashes, England and Australia are set to write the latest chapter in sport's greatest love story, says chief cricket writer Stephan Shemilt.",27
3924_1,3924,1,"Gordon McQueen: Scotland, Manchester United, and Leeds United great dies aged 70",unknown,"Defender Gordon McQueen, who won 30 caps for Scotland and scored a famous goal against England at Wembley, dies at the age of 70.",24
3925_1,3925,1,Spain 2-1 Italy: Joselu winner sends La Roja to Nations League final,unknown,Joselu scores a late winner as Spain beat Italy to set up a Nations League final against Croatia on Sunday.,20
3926_1,3926,1,"Malta v England: Manchester City's Treble winners are available, says boss Gareth Southgate",unknown,"Manchester City's Treble winners are available for England's opening Euro 2024 qualifier against Malta, says Three Lions boss Gareth Southgate.",20
3927_1,3927,1,"Nottingham Open 2023: Andy Murray, Katie Boulter, Harriet Dart & Jodie Burrage all reach quarter-finals",unknown,"Andy Murray reaches the Nottingham Open quarter-finals after Katie Boulter, Harriet Dart and Jodie Burrage make it a record-breaking day for British women.",23
3928_1,3928,1,US Open 2023: Rickie Fowler and Xander Schauffele set new record scores of 62,unknown,Rickie Fowler and Xander Schauffele both shoot the lowest rounds in US Open history to lead the 123rd edition in Los Angeles.,22
3929_1,3929,1,"Premier League fixtures: Man City away to Burnley, Chelsea host Liverpool, Luton at Brighton",unknown,"Champions Manchester City will kick off the new Premier League season on Friday, 11 August at promoted Burnley - managed by their former captain Vincent Kompany.",26
3930_1,3930,1,Tributes to victims at Ashes Tests,unknown,England and Australia will pay tribute to the victims of the Nottingham attacks on day one of the first men's Ashes Test and sole women's Test.,26
3931_1,3931,1,Euro 2024 qualifying: Wales humiliated 4-2 at home by Armenia,unknown,Wales suffer one of their most embarrassing and damaging defeats in recent memory as they lose 4-2 at home to Armenia in a chaotic Euro 2024 qualifier.,27
3932_1,3932,1,Malta 0-4 England: Three Lions cruise to Euro 2024 qualifying win as Trent Alexander-Arnold impresses,unknown,"England continue their perfect record in Euro 2024 qualifying with a comfortable 3-0 win at Malta, with Trent Alexander-Arnold, Harry Kane and Callum Wilson on the scoresheet",27
3933_1,3933,1,The Ashes 2023: England's Harry Brook out for 32 after 'freakish dismissal',unknown,"Watch as England's Harry Brook is bowled by Australia's Nathan Lyon for 32 after a ""freakish dismissal"" on day one of the first Ashes Test.",25
3934_1,3934,1,The Ashes 2023: Opening day lives up to hype and promises more,unknown,"The opening day of the Ashes was a clash of styles hinting at an instant classic of a series, says chief cricket writer Stephan Shemilt.",25
3935_1,3935,1,Ashes highlights: England declare on 393-8 after Root century,unknown,England stun Edgbaston by declaring against Australia after Joe Root's masterful unbeaten 118 on the first day of the Ashes.,20
3936_1,3936,1,King's Birthday Honours: Sarah Hunter and Ian Wright among those included,unknown,Former England rugby union captain Sarah Hunter and ex-footballer Ian Wright are among the sports personalities named in the King's Birthday Honours list.,23
3937_1,3937,1,Thunderstorms forecast to hit UK this weekend,unknown,"A yellow weather warning is issued, with parts of the UK set to see up to a month's rainfall in a few hours.",23
3938_1,3938,1,Whistleblowing banker who went to prison speaks out,unknown,"Peter Johnson, who was jailed for ""rigging"" interest rates, speaks publicly for the first time since being released in 2018.",20
3939_1,3939,1,Scotland: Andy Robertson says Scots 'have to qualify' after dream start,unknown,"Scotland fans have suffered too much to get ahead of themselves - but captain Andy Robertson says they simply ""have to qualify"" for Euro 2024 after a perfect start to Group A.",32
3940_1,3940,1,Ashes highlights: England frustrated by Usman Khawaja's unbeaten 126,unknown,Watch highlights as England are frustrated by Usman Khawaja's unbeaten 126 and a series of missed chances on day two of the first Ashes Test.,25
3941_1,3941,1,Canadian Grand Prix: Max Verstappen takes pole ahead of Nico Hulkenberg,unknown,Red Bull's Max Verstappen takes pole position in a wet qualifying session at the Canadian Grand Prix that produced a series of shocks.,23
3942_1,3942,1,The Ashes 2023: Stuart Broad offers no excuses for England errors against Australia,unknown,"Stuart Broad says there is ""no excuse"" for his no-ball that bowled Usman Khawaja, one of four England errors on the second day of the first Ashes Test.",28
3943_1,3943,1,Norway 1-2 Scotland: Lyndon Dykes & Kenny McLean score late to earn dramatic win,unknown,Unlikely late goals from Lyndon Dykes and Kenny McLean maintain Scotland's perfect start to Euro 2024 qualifying as they stun Norway in Oslo.,23
3944_1,3944,1,Nottingham Open 2023 results: Katie Boulter beats Jodie Burrage to win first WTA title,unknown,Katie Boulter wins her first WTA title with a dominant victory in Nottingham over Jodie Burrage in the first all-British tour-level final in 46 years.,25
3945_1,3945,1,Murray gets Father's Day surprise,unknown,"After winning the Nottingham Open, Andy Murray is surprised to discover his children are in the crowd to support him on Father's Day.",23
3946_1,3946,1,The Ashes 2023: Australia hit England between Edgbaston showers,unknown,England are hit by a one-two punch from Australia in a devastating 21-minute break in the rain that ruined the third day of the first Ashes Test.,27
3947_1,3947,1,US Open 2023: Rickie Fowler & Wyndham Clark lead with Rory McIlroy and Scottie Scheffler firmly in contention,unknown,Rickie Fowler and Wyndham Clark take a one-shot lead into the final round of the US Open with Rory McIlroy and Scottie Scheffler firmly in contention.,26
3948_1,3948,1,The Ashes 2023: Ollie Robinson 'does not care' about how Usman Khawaja celebration is seen,unknown,England's Ollie Robinson says he does not care how his celebration for the wicket of Usman Khawaja was perceived in the Australia dressing room.,24
3949_1,3949,1,The Ashes 2023: England struggle as the rain takes over on day three,unknown,Watch highlights of day three of the Ashes 2023 as Australia lose their last four wickets for 14 runs in 21 balls and England lose two openers before the rain stops play.,32
3950_1,3950,1,Canadian Grand Prix: Max Verstappen wins to equal Ayrton Senna victories total,unknown,Red Bull's Max Verstappen equals Ayrton Senna's career total of 41 victories with a dominant win at the Canadian Grand Prix.,21
3951_1,3951,1,Luke Shaw 'would love' England team-mates Harry Kane and Declan Rice to join him at Man Utd,unknown,"Luke Shaw has been selling Manchester United to his England team-mates and would welcome Harry Kane and Declan Rice to the club ""in a heartbeat"".",25
3952_1,3952,1,Croatia 0-0 Spain (Pens: 4-5): Spaniards win Nations League for first title in 11 years,unknown,Croatia miss out on their first ever international trophy as they lose on penalties against Spain in the Nations League final in Rotterdam.,23
3953_1,3953,1,Nottingham Open: Katie Boulter beats Jodie Burrage to win first WTA title,unknown,Watch some of the best shots as Katie Boulter beats British compatriot Jodie Burrage to win the Nottingham Open final.,20
3954_1,3954,1,Covid party 'Jingle and Mingle' invite sent to Tory aides,unknown,"It was sent on behalf of Ben Mallet, a former aide to Boris Johnson, who was awarded an OBE last week.",21
3955_1,3955,1,England 7-0 North Macedonia: Bukayo Saka scores first career hat-trick in emphatic victory,unknown,Bukayo Saka scores the first hat-trick of his career as England make it four wins out of four Euro 2024 qualifiers by thrashing North Macedonia at Old Trafford.,28
3956_1,3956,1,Bodycam shows Florida police officer dragged into drainpipe in flood rescue,unknown,"The officer and the man he was rescuing are swept through a drainpipe, and underneath a four-lane highway in Florida.",20
3957_1,3957,1,Mortgage rates: Average two-year fix now above 6%,unknown,"It is the first time since December that the rate has been as high as 6%, driving up costs for homeowners.",21
3958_1,3958,1,Climate change: Sudden heat increase in seas around UK and Ireland,unknown,Scientists say water temperatures are as much as 3 to 4C above the average for this time of year in some areas.,22
3959_1,3959,1,Graf Spee: Nazi battleship's bronze eagle saved from smelter,unknown,A plan to melt down the eagle from the Graf Spee and turn it into a statue of a dove is scrapped.,22
3960_1,3960,1,The Ashes 2023: England and Australia hint at another Edgbaston classic,unknown,"Edgbaston has served up more than its fair share of Ashes classics and the finale of this year's first Test could be another, says chief cricket writer Stephan Shemilt.",29
3961_1,3961,1,England 7-0 North Macedonia: Three Lions attacking stars provide Gareth Southgate with a welcome selection headache,unknown,"Bukayo Saka was the shining light in England's 7-0 Euro 2024 qualifying win over North Macedonia on Monday, but there are other stars in Gareth Southgate's squad who are vying for a starting spot.",34
3962_1,3962,1,Euro 2024 qualifiers: Northern Ireland suffer sorry defeat at home to Kazakhstan,unknown,"Northern Ireland suffer a sorry, late 1-0 defeat by Kazakhstan in Belfast to leave their hopes of qualifying for Euro 2024 severely dented.",23
3963_1,3963,1,The Ashes 2023: Stuart Broad wickets sway first Test England's way,unknown,Stuart Broad's two wickets late on day four swings the pendulum of a first Ashes Test that is set for a classic finish at Edgbaston.,25
3964_1,3964,1,Queen's 2023 results: Cameron Norrie and Ryan Peniston win but Dan Evans loses at Cinch Championships,unknown,"British number one Cameron Norrie begins his build-up to Wimbledon with a confident win at Queen's, while Ryan Peniston causes another shock.",22
3965_1,3965,1,Saints' Crowl 'racially abused and attacked in Spain',unknown,England forward Chantelle Crowl says she was racially abused and physically assaulted by staff at a Spanish hotel while on holiday.,21
3966_1,3966,1,The Ashes 2023: England denied by Australia in Edgbaston classic,unknown,Australia somehow prevail in another Edgbaston Ashes classic to beat England by two wickets and take a 1-0 lead in the series.,22
3967_1,3967,1,Hunter Biden to plead guilty to tax crimes and admit gun offence,unknown,President Biden's son is set to plead guilty to tax crimes and admit owning a gun while a drug user.,20
3968_1,3968,1,"MOVEit hack: Gang claims not to have BBC, BA and Boots data",unknown,Cyber criminals say they do not have data belonging to UK organisations thought to be victims of a mass hack.,20
3969_1,3969,1,"The Ashes: The ruin, rise and revenge of Mitchell Johnson",unknown,"The Barmy Army almost broke Australia bowler Mitchell Johnson, but he returned to shock and awe England's batting line-up and claim his Ashes vengeance.",24
3970_1,3970,1,UK festivals: What's going on with drug testing in 2023?,unknown,It's been a part of some of the biggest events for almost ten years - but could it be under threat?,21
3971_1,3971,1,Eugene Amo-Dadzie: 'World's fastest accountant' stuns athletics with sub 10-second 100m,unknown,"Eugene Amo-Dadzie, who only took up athletics aged 26, is now fourth on the all-time British 100m list despite being a full-time accountant with no funding.",26
